FECHA Y HORA;DEPARTAMENTO;LOCALIDAD;JURISDICCION;TIPO DE SINIESTRO;VEHICULO;ROL;EDAD;SEXO;FALLECIDO A LOS (Dias);OTRO VEHICULO;LUGAR DEL SINIESTRO;X;Y
20/02/2014 22:45;RIO NEGRO;GRECO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;14;M;1;MOTO;RUTA 20 (GRECCO);495666,0864;6369062,559
21/02/2014 14:25;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;79;F;1;MOTO;AVENIDA GENERAL RIVERA esq. CARACAS;579189,8608;6137758,625
21/02/2014 14:50;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;71;F;16;MOTO;FRANCISCO SAINZ esq. BESARES;578641,4904;6143315,785
22/02/2014 11:35;CANELONES;EL PINAR;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;81;M;0;AUTO;RUTA INTERBALNEARIA km. 28,500;596591,1335;6149027,641
22/02/2014 18:30;CANELONES;PARQUE MIRAMAR;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;51;M;20;CAMIONETA;AVENIDA DE LAS AMERICAS esq. CALLE UNO;588435,8027;6140618,289
23/02/2014 01:30;FLORES;TRINIDAD;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;38;M;1;MOTO;WILSON FERREIRA ALDUNATE esq. GENERAL JOSE G. ARTIGAS;509802,5055;6290882,564
23/02/2014 21:40;SALTO;N/C;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;20;M;0;MOTO;RUTA 31 km. 76;480224,9638;6538971,9
23/02/2014 21:40;SALTO;N/C;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;20;M;1;MOTO;RUTA 31 km. 76;480224,9638;6538971,9
24/02/2014 20:00;CANELONES;PANDO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;15;M;0;CAMION;RUTA OCHO VIEJA esq. AVENIDA L. ALBERTO DE HERRERA;596328,5095;6158800,048
25/02/2014 09:15;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;54;M;0;OMNIBUS;AVENIDA GENERAL EUGENIO GARZON esq. BOULEVARD JOSE BATLLE Y ORDOÑEZ;571318,2022;6145807,797
