FECHA Y HORA	DEPARTAMENTO	LOCALIDAD	JURISDICCION	TIPO DE SINIESTRO	VEHICULO	ROL	EDAD	SEXO	FALLECIDO A LOS (DIAS)	OTRO VEHICULO	LUGAR DEL SINIESTRO	X	Y
29/02/2016 06:00	CANELONES	SANTA LUCIA	NACIONAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	79	F	1	CAMION	RUTA 46 km. 58,300	556541,293	6186248,568
29/02/2016 10:40	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	BICICLETA	CONDUCTOR	80	M	0	CAMION	CAMINO MALDONADO esq. CARLOMAGNO	580767,4595	6144674,052
01/03/2016 00:50	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	53	M	0	CAMIONETA	JOSE LLUPES esq. FLEITAS	570328,8299	6143316,41
01/03/2016 18:51	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	77	F	14	MOTO	AVENIDA GENERAL SAN MARTIN esq. DOCTOR JOSE REVUELTA	575372,4759	6142481,761
02/03/2016 17:55	CANELONES	CANELONES	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	73	M	0	AUTO	RUTA 5 km. 40,200	567286,4624	6175024,035
02/03/2016 20:35	CANELONES	SALINAS	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	PASAJERO	47	M	9	AUTO	RUTA 87 Nro. km 44,500	605790,1341	6152792,775
03/03/2016 17:10	SORIANO	MERCEDES	DEPARTAMENTAL	DESPISTE	MOTO	CONDUCTOR	20	F	8		RUTA 2 esq. WILSON FERREIRA ALDUNATE	405271,2462	6320865,236
03/03/2016 21:16	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	BICICLETA	CONDUCTOR	54	M	0	MOTO	AVENIDA DE LAS INSTRUCCIONES esq. CAMINO LA ESPIGA	580230,6104	6152308,796
04/03/2016 13:15	MALDONADO	SAN CARLOS	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	64	M	3	MOTO	DOCTOR ANDRES CEBERIO esq. RINCON	690082,3868	6147678,821
04/03/2016 14:40	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	56	M	0	CAMION	URUGUAYANA esq. DOCE DE DICIEMBRE	572759,4529	6140654,343
05/03/2016 16:25	LAVALLEJA	N/C	NACIONAL	DESPISTE	AUTO	PASAJERO	8	F	1		RUTA 12 km. 358.500	665578,9518	6186527,704
05/03/2016 16:25	LAVALLEJA	N/C	NACIONAL	DESPISTE	AUTO	PASAJERO	24	F	1		RUTA 12 km. 358.500	665578,9518	6186527,704
06/03/2016 00:00	SAN JOSE	CIUDAD DEL PLATA	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	AUTO	PASAJERO	36	F	1	CAMIONETA	RUTA 1 km 37	548354,2773	6157637,264
06/03/2016 19:57	CANELONES	SAN LUIS	NACIONAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	29	M	0	CAMIONETA	RUTA INTERBALNEARIA km. 63,500	629749,56	6152005,77
07/03/2016 09:10	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	BICICLETA	CONDUCTOR	52	M	1	MOTO	AVENIDA ITALIA esq. SANTANDER	579842,6213	6139166,801
07/03/2016 10:00	CANELONES	EL PINAR	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	BICICLETA	CONDUCTOR	60	F	2	MOTO	RUTA INTERBALNEARIA km. 30,500	597746,2	6149658,44
08/03/2016 12:17	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	25	M	23	AUTO	PROFESOR DOCTOR ALBERTO BARCIA esq. DIOGENES HEQUET	570355,0372	6143522,53
09/03/2016 00:30	TREINTA Y TRES	VERGARA	DEPARTAMENTAL	DESPISTE	MOTO	CONDUCTOR	55	M	0		INDEPENDENCIA esq. LA ESTACIÓN	787136,74	6350616,001
09/03/2016 03:10	SAN JOSE	N/C	NACIONAL	DESPISTE	AUTO	PASAJERO	44	F	0		RUTA 1 km. 90	504691,56	6190059,84
09/03/2016 11:10	SAN JOSE	TROPAS VIEJAS	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	BICICLETA	CONDUCTOR	24	M	0	CAMION	RUTA 1 km. 35	548478,8963	6157580,643
10/03/2016 07:00	CANELONES	COLONIA NICOLICH	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	40	F	0	CAMIONETA	RUTA 102 km. 22,300	590251,397	6146620,785
11/03/2016 16:50	PAYSANDU	N/C	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	AUTO	PASAJERO	47	M	0	AUTO	RUTA 3 km. 440	417071,0421	6475375,981
11/03/2016 16:50	PAYSANDU	N/C	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	AUTO	PASAJERO	81	F	0	AUTO	RUTA 3 km. 440	417071,0421	6475375,981
12/03/2016 11:30	SAN JOSE	CIUDAD DEL PLATA	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	BICICLETA	CONDUCTOR	41	F	1	OMNIBUS	LOS CIPRESES esq. RUTA UNO VIEJA	553594,2049	6154394,619
12/03/2016 18:40	TREINTA Y TRES	N/C	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	AUTO	CONDUCTOR	49	M	1	AUTO	RUTA 17 km. 298.500	758471,5434	6325111,406
13/03/2016 17:30	SORIANO	N/C	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	CAMIONETA	PASAJERO	71	M	13	CAMIONETA	RUTA 14 km. 8	412510,83	6321662,12
13/03/2016 19:38	CANELONES	BELLO HORIZONTE	NACIONAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	29	M	0	AUTO	RUTA INTERBALNEARIA km. 56,500	623453,96	6153712,13
17/03/2016 20:40	FLORIDA	N/C	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	AUTO	CONDUCTOR	68	M	0	CAMIONETA	RUTA 5 esq. RUTA 12	575222,5287	6222659,57
18/03/2016 12:00	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	74	M	0	AUTO	MONZONI esq. JUAN AGAZZI	582654,2793	6141209,68
21/03/2016 15:50	TREINTA Y TRES	VERGARA	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	AUTO	PASAJERO	51	F	0	CAMIONETA	RUTA 18 km. 320	767139,11	6340360,1
21/03/2016 15:50	TREINTA Y TRES	VERGARA	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	AUTO	CONDUCTOR	40	M	1	CAMIONETA	RUTA 18 km. 320	767139,11	6340360,1
22/03/2016 00:00	CANELONES	N/C	NACIONAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	52	M	0	CAMIONETA	RUTA 6 km. 42,800	586709,18	6172367,99
22/03/2016 21:30	COLONIA	COLONIA VALDENSE	NACIONAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	59	M	0	AUTO	RUTA 1 km. 124,500	472480,09	6201073,73
25/03/2016 07:00	RIO NEGRO	YOUNG	DEPARTAMENTAL	CAÍDA	MOTO	CONDUCTOR	21	M	1		ASENCIO esq. GENERAL FRUCTUOSO RIVERA	440790,6473	6381061,065
25/03/2016 10:45	CANELONES	PANDO	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	76	M	0	AUTO	RUTA 8 km. 48.500 esq. AVENIDA JOSE PEDRO VARELA	595479,4675	6157212,537
26/03/2016 01:10	SAN JOSE	SANTA LUCIA	NACIONAL	DESPISTE	AUTO	CONDUCTOR	52	M	0		RUTA 11 km. 80	552276,7185	6188560,545
26/03/2016 01:10	SAN JOSE	SANTA LUCIA	NACIONAL	DESPISTE	AUTO	PASAJERO	81	M	0		RUTA 11 km. 80	552276,7185	6188560,545
26/03/2016 12:15	TACUAREMBO	N/C	NACIONAL	DESPISTE	CAMIONETA	CONDUCTOR	67	M	0		RUTA 31 km. 200	581750,4538	6497085,554
26/03/2016 12:15	TACUAREMBO	N/C	NACIONAL	DESPISTE	CAMIONETA	PASAJERO	58	F	0		RUTA 31 km. 200	581750,4538	6497085,554
27/03/2016 20:10	SALTO	SALTO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	64	F	1	OMNIBUS	AGRACIADA esq. AVENIDA BLANDENGUES	410100,2616	6527201,153
28/03/2016 12:05	COLONIA	NUEVA HELVECIA	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	55	M	1	CAMIONETA	CARLOS CUNIER esq. UTE 14 (barrio Muglini)	479512,9964	6206305,348
28/03/2016 15:50	CANELONES	AEROPUERTO DE CARRASCO	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	BICICLETA	CONDUCTOR	51	M	6	AUTO	RUTA 101 km.19,500	590356,6281	6144865,674
28/03/2016 17:00	PAYSANDU	N/C	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	AUTO	PASAJERO	54	M	0	CAMION	RUTA 26 km. 53	436371,6582	6453525,648
28/03/2016 17:00	PAYSANDU	N/C	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	AUTO	PASAJERO	53	F	0	CAMION	RUTA 26 km. 53	436371,6582	6453525,648
31/03/2016 14:45	SAN JOSE	N/C	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	20	M	0	CAMIONETA	RUTA 11 km. 78,200	549941,781	6189188,889
01/04/2016 10:40	TACUAREMBO	TACUAREMBÓ	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	40	M	0	CAMION	RUTA 26 km 229,300	594705,9025	6488627,342
01/04/2016 19:05	CANELONES	CANELONES	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	14	M	0	CAMIONETA	RUTA 5 km. 49,100	566075,4658	6182886,415
02/04/2016 10:00	LAVALLEJA	MINAS	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	24	M	0	CAMIONETA	CALLE 42 esq. No encontrada	660869,8883	6194632,437
03/04/2016 05:40	SALTO	SALTO	DEPARTAMENTAL	DESPISTE	MOTO	CONDUCTOR	29	M	0		AVENIDA MANUEL ORIBE esq. OFICIAL DOS	411085,6981	6527222,354
04/04/2016 08:30	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	25	M	0	CAMION	AVENIDA GENERAL FLORES esq. HUM	576820,7737	6143117,17
05/04/2016 08:10	CANELONES	PANDO	NACIONAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	57	F	1	CAMIONETA	RUTA 8 km. 25	590504,8684	6153244,906
07/04/2016 17:27	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	40	M	0	AUTO	Av. ISLAS CANARIAS esq. Av. Gral. EUGENIO GARZON	571142,1911	6144079,397
08/04/2016 06:15	CANELONES	COLONIA LAMAS	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	24	M	0	CAMION	RUTA INTERBALNEARIA km. 23	591007,3011	6145545,931
08/04/2016 13:30	CANELONES	CIUDAD DE LA COSTA	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	BICICLETA	CONDUCTOR	87	M	0	CAMIONETA	CAMINO CARRASCO esq. GARCÍA LAGOS	586357,4481	6141760,657
09/04/2016 17:00	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	26	M	0	CAMION	POMPEYO esq. CAMINO CORONEL RAIZ	573076,3262	6145171,424
11/04/2016 13:44	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	86	F	0	OMNIBUS	JUAN JACKSON esq. AVENIDA GONZALO RAMIREZ	575575,9242	6136424,563
12/04/2016 14:05	MALDONADO	N/C	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	PASAJERO	21	F	1	MOTO	RUTA 39	687353,9391	6139471,464
13/04/2016 22:20	CANELONES	COLONIA NICOLICH	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	21	F	0	AUTO	RUTA 101 km. 20,800	590399,95	6145051,35
15/04/2016 06:55	LAVALLEJA	MINAS	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	64	M	2	AUTO	WASHINGTON BELTRAN esq. CLAUDIO WILLIMAN	661874,9121	6194970,946
15/04/2016 22:30	ROCHA	N/C	NACIONAL	DESPISTE	AUTO	CONDUCTOR	53	F	0		RUTA 15 km. 23	749842,18	6176983,05
16/04/2016 05:55	CANELONES	COLONIA NICOLICH	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	46	M	0	AUTO	RUTA 101 km. 20,800	590399,95	6145051,35
17/04/2016 07:35	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	23	M	0	OMNIBUS	DOCTOR JUAN PAULLIER esq. DANIEL MUÑOZ	575843,8468	6138169,683
19/04/2016 19:15	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	72	M	5	CAMIONETA	CMNO. CAPITAN CORALIO LACOSTA esq. AVENIDA JOSE BELLONI	578833,6568	6147566,107
20/04/2016 09:12	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	CAÍDA	MOTO	CONDUCTOR	47	M	30		AVENIDA LUIS BATLLE BERRES esq. CAMINO CIBILS	566119,9922	6145103,673
21/04/2016 06:40	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	BICICLETA	CONDUCTOR	59	M	0	CAMION	AVENIDA GENERAL SAN MARTIN esq. CAMINO DOMINGO ARENA	575992,2347	6146518,676
21/04/2016 11:25	FLORES	TRINIDAD	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	26	M	0	CAMION	HECTOR GUTIERREZ RUIZ esq. VEINTICINCO DE AGOSTO	508634,3098	6291534,979
23/04/2016 23:00	PAYSANDU	PAYSANDU	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	50	F	1	CAMIONETA	REPÚBLICA ARGENTINA esq. ENRIQUE CHAPLIN	400312,2626	6423472,101
24/04/2016 02:45	COLONIA	JUAN LACAZE	DEPARTAMENTAL	CAÍDA	MOTO	CONDUCTOR	16	M	0		TABARE esq. SENAQUE	460368,5948	6189286,979
25/04/2016 05:51	CANELONES	LA PAZ	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	PASAJERO	50	F	0	AUTO	CAMINO ALDABALDE esq. CALLE 17 METROS	570068,9251	6153892,092
25/04/2016 05:51	CANELONES	LA PAZ	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	52	M	0	AUTO	CAMINO ALDABALDE esq. CALLE 17 METROS	570068,9251	6153892,092
26/04/2016 19:50	ARTIGAS	TOMAS GOMENSORO	NACIONAL	CAÍDA	MOTO	CONDUCTOR	18	M	0		RUTA 30 km 22,500	458202,3538	6632333,256
01/05/2016 15:09	MONTEVIDEO	MONTEVIDEO	NACIONAL	CAÍDA	MOTO	PASAJERO	34	F	4		AVENIDA DE LAS INSTRUCCIONES ESQ. CMNO. CARLOS LINNEO	578668,0101	6150480,653
02/05/2016 18:30	SORIANO	N/C	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	CAMIONETA	CONDUCTOR	65	M	0	CAMIÓN	RUTA 21 km. 334,500	393469,29	6299763,77
03/05/2016 12:10	COLONIA	TARARIRAS	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	17	M	1	AUTO	GENERAL JUAN ANTONIO LAVALLEJA esq. GENERAL JOSE G. ARTIGAS	443493,1352	6207917,95
03/05/2016 13:20	FLORES	N/C	NACIONAL	DESPISTE	CAMIONETA	CONDUCTOR	51	M	0		RUTA 3 km. 180,000	511782,35	6282688,88
07/05/2016 04:30	SAN JOSE	PUNTAS DE VALDEZ	NACIONAL	CAÍDA	MOTO	CONDUCTOR	57	F	5		RUTA 1 Km 60,900	527562,0265	6172737,383
07/05/2016 23:02	FLORIDA	25 DE AGOSTO	NACIONAL	DESPISTE	CAMIONETA	CONDUCTOR	63	F	1		RUTA 77 km. 4,000	555047,86	6196350,28
08/05/2016 18:45	DURAZNO	CENTENARIO	NACIONAL	ATROPELLO DE ANIMALES	MOTO	CONDUCTOR	19	M	0		RUTA 5 km. 246,000	547317,3358	6366569,435
09/05/2016 02:05	MALDONADO	PUNTA DEL ESTE	NACIONAL	DESPISTE	AUTO	PASAJERO	24	M	0		RUTA 10 esq. PERSEO RAMBLA WILLIMAN PARADA 33 PLAYA MANSA	683783,3421	6134817,255
09/05/2016 11:30	MALDONADO	N/C	NACIONAL	DESPISTE	CAMIONETA	PASAJERO	66	M	1		RUTA 9 km. 152,000	703517,49	6150380,47
10/05/2016 15:30	CANELONES	PROGRESO	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	AUTO	PASAJERO	21	M	2	CAMION	RUTA 67 km. 25,000	573705,3325	6160187,185
10/05/2016 21:30	TREINTA Y TRES	TREINTA Y TRES	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	33	F	0	CAMION	CUATRO DE OCTUBRE esq. RUTA 17	746605,1234	6322136,02
11/05/2016 06:20	MONTEVIDEO	MONTEVIDEO	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	BICICLETA	CONDUCTOR	54	M	0	OMNIBUS	RUTA 1 km. 10,000 (LA PALOMA TOMKINSON)	566481,23	6143036,55
12/05/2016 00:50	TACUAREMBO	TACUAREMBO	NACIONAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	37	M	0	CAMION	RUTA 5 km. 382,500	595646,54	6484678,76
12/05/2016 21:00	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	AUTO	PASAJERO	35	F	1	AUTO	BLANDENGUES esq. DOCTOR JOSE TERRA	574723,9304	6139550,734
13/05/2016 16:15	CANELONES	N/C	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	26	M	0	CAMION	CAMINO LOS AROMOS	590239,7175	6150457,336
14/05/2016 20:40	TACUAREMBO	TACUAREMBO	DEPARTAMENTAL	DESPISTE	MOTO	CONDUCTOR	48	M	1		TABARE esq. INTENDENTE OLIVER	594395,1788	6491555,682
15/05/2016 01:13	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	DESPISTE	AUTO	CONDUCTOR	57	M	1		COLONIA esq. RIO NEGRO	573662,8971	6137186,347
15/05/2016 08:55	TACUAREMBO	N/C	NACIONAL	DESPISTE	AUTO	PASAJERO	84	F	1		RUTA 5 km. 345	586092,8	6450549,29
15/05/2016 18:30	RIO NEGRO	N/C	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	79	M	1	MOTO	CAMINO BATLLE Y ORDOÑEZ	375602,1035	6331570,282
16/05/2016 16:00	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	72	M	5	MOTO	AVENIDA INGENIERO FEDERICO CAPURRO esq. CAMINO CIBILS	566982,9622	6140873,354
18/05/2016 00:00	PAYSANDU	PUNTAS DE ARROYO NEGRO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	17	M	3	MOTO	Camino Arroyo Negro y Cañada del Horno	446935,8059	6406283,472
18/05/2016 14:15	CERRO LARGO	MELO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	82	F	2	AUTO	F. MATA esq. DOCTOR LUIS ALBERTO DE HERRERA	766803,5278	6415023,058
19/05/2016 07:50	CANELONES	LA PAZ	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	CAMIONETA	CONDUCTOR	72	M	1	TREN	DEL COMERCIO esq. DOCTOR LUIS ALBERTO DE HERRERA	571229,5883	6154680,668
20/05/2016 19:30	COLONIA	ARTILLEROS	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	CAMIONETA	CONDUCTOR	62	F	0	AUTO	RUTA 1 km. 151,000	447151	6194099,55
20/05/2016 19:30	COLONIA	ARTILLEROS	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	CAMIONETA	PASAJERO	63	M	0	AUTO	RUTA 1 km. 151,000	447151	6194099,55
23/05/2016 00:34	SORIANO	CARDONA	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	19	M	0	MOTO	RUTA 12 km. 95,500	454415,84	6247990,83
23/05/2016 00:34	SORIANO	CARDONA	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	38	M	0	MOTO	RUTA 12 km. 95,500	454415,84	6247990,83
24/05/2016 06:00	CANELONES	SALINAS	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	30	M	0	OMNIBUS	RUTA INTERBALNEARIA Nro. KM 39100 esq. No encontrada	606315,5605	6151347,75
24/05/2016 17:45	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	16	M	7	CAMION	VEINTE DE FEBRERO esq. ISIDORO LARRAYA	579732,6334	6140817,27
25/05/2016 07:00	RIO NEGRO	N/C	DEPARTAMENTAL	ATROPELLO DE ANIMALES	MOTO	CONDUCTOR	17	M	1		Caminos Internos de la Colonia Tomás Berreta	380751,1701	6325199,103
25/05/2016 17:25	SORIANO	N/C	DEPARTAMENTAL	DESPISTE	MOTO	CONDUCTOR	45	M	0		Camino Paraje Cuchilla del Perdido	472874,0127	6265818,577
26/05/2016 11:50	SALTO	SALTO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	BICICLETA	CONDUCTOR	82	M	1	MOTO	AVENIDA ENRIQUE AMORIN esq. JOSE RAFFO	410337,403	6528049,378
26/05/2016 18:32	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	56	F	0	AUTO	Cesar Mayo Gutierrez esq. Fernando Menck	570957,9162	6149762,487
29/05/2016 06:15	TACUAREMBO	TACUAREMBO	DEPARTAMENTAL	COLISIÓN CON OBSTÁCULO EN CALZADA	MOTO	PASAJERO	32	M	5		GENERAL MANUEL ORIBE esq. ITUZAINGO	596103,6407	6491429,739
29/05/2016 21:55	SAN JOSE	SAN JOSE	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	21	M	1	CAMIONETA	MANUEL D RODRIGUEZ esq. CEBOLLATI	527035,6118	6201192,355
31/05/2016 13:30	LAVALLEJA	MINAS	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	70	M	1	OMNIBUS	JOAQUÍN SUAREZ esq. AVENIDA GARIBALDI	662710,2796	6195051,913
31/05/2016 14:50	SALTO	SALTO	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	PASAJERO	42	M	5	AUTO	ACCESOS A RUTA 3	415958,85	6527675,60
01/06/2016 07:10	CERRO LARGO	MELO	NACIONAL	ATROPELLO DE ANIMALES	MOTO	CONDUCTOR	23	M	1		RUTA 7 km. 3,800	731552,6	6404081,66
01/06/2016 16:50	COLONIA	COLONIA DEL SACRAMENTO	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	82	M	4	CAMIONETA	RUTA 1 km. 171,500	427219,72	6187881,01
02/06/2016 20:50	CANELONES	COLONIA NICOLICH	NACIONAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	21	M	0	CAMIONETA	RUTA 101 km. 27,000	591996,33	6150834,86
04/06/2016 03:15	PAYSANDU	PAYSANDU	DEPARTAMENTAL	CAÍDA	MOTO	PASAJERO	20	F	0		ANDRESITO esq. CORONEL FELIPE ARGENTO	399799,8149	6425370,334
05/06/2016 02:20	TACUAREMBO	VALLE EDÉN	NACIONAL	DESPISTE	AUTO	CONDUCTOR	26	M	1		RUTA 26 km. 208,000	578274,69	6479964,49
05/06/2016 19:30	CANELONES	CANELONES	NACIONAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	84	M	0	AUTO	RUTA 11 km. 108,500	574528,53	6180587,3
06/06/2016 13:35	SAN JOSE	SAN JOSE	NACIONAL	DESPISTE	CAMIONETA	CONDUCTOR	50	M	0		RUTA 3 km. 82,000	523588,79	6191017,03
09/06/2016 06:53	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	58	M	0	MOTO	BOULEVARD APARICIO SARAVIA esq. LEONARDO DA VINCI	581925,623	6146495,633
09/06/2016 11:20	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	DESPISTE	MOTO	CONDUCTOR	33	M	0		RAMBLA REPUBLICA DE CHILE esq. AVENIDA TOMAS BASAÑEZ	579935,6363	6137164,654
09/06/2016 17:35	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	76	F	1	MOTO	CAMINO GENERAL HORNOS esq. BERNARDO DE GUZMAN	570539,8306	6143945,689
11/06/2016 22:45	CANELONES	SAN RAMÓN	NACIONAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	28	F	0	AUTO	RUTA 6 km 75,000	595561,1507	6201625,137
11/06/2016 23:00	DURAZNO	SARANDÍ DEL YÍ	DEPARTAMENTAL	CAÍDA	CUATRICICLO	CONDUCTOR	80	M	0		Tepperino esquina Brendet Sosa	628115,1424	6310612,269
12/06/2016 02:30	ARTIGAS	ARTIGAS	DEPARTAMENTAL	DESPISTE	MOTO	CONDUCTOR	21	M	0		AVENIDA BALTASAR BRUM esq. JUANA DE IBARBOUROU	551919,1844	6634388,356
12/06/2016 02:30	ARTIGAS	ARTIGAS	DEPARTAMENTAL	DESPISTE	MOTO	PASAJERO	18	M	0		AVENIDA BALTASAR BRUM esq. JUANA DE IBARBOUROU	551919,1844	6634388,356
12/06/2016 04:55	CERRO LARGO	MELO	DEPARTAMENTAL	DESPISTE	MOTO	CONDUCTOR	29	M	0		RUTA 8 entre AVELLANEDA Y ALCIDES LUCAS	767300,6278	6413870,942
13/06/2016 16:50	MONTEVIDEO	MONTEVIDEO	DEPARTAMENTAL	COLISIÓN ENTRE VEHÍCULOS	MOTO	CONDUCTOR	20	M	0	CAMION	MAESTRA JUANA MANSO esq. MANUEL ACUÑA	581004,7538	6142843,39
13/06/2016 19:00	CANELONES	CANELONES	NACIONAL	ATROPELLO DE PEATÓN	PEATÓN	PEATÓN	70	M	0	CAMIONETA	RUTA 64 km 48,500	597843,8544	6139983,559
